Name,Log2FC_PrimCom
ATP6V1D,-0.25824141327388006
PLEK2,-0.4195546369003686
PIGH,-0.28829181062288917
PSMA3,-0.016819677646443276
GSTZ1,0.0960801649299276
TMED8,-0.25672197038684796
AHSA1,0.24429966096773909
SPTLC2,-0.25455163865566927
RIN3,-0.2317411302738384
ALKBH1,-0.0896710203374464
EIF5,0.5208615767322858
ZFYVE21,-0.21564066180489166
APEX1,0.7984536472303404
PABPN1,0.33235829749842843
SRP54,0.08695410740024186
PCK2,-0.2224413910838626
NFKBIA,-0.11204982693310273
EMC9,0.3269707890332425
PSME2,-0.5937471697796789
BRMS1L,0.10440071337889383
PNN,0.6051648379766928
RABGGTA,-0.9254407166878891
CYP24A1,-0.10694242264229246
PTPRA,0.1710033254815067
NSFL1C,0.07356630853098177
ZFP64,0.698600908538513
PYGB,-0.2300978862657243
PROCR,-0.02664958115721769
PABPC1L,-0.24477842778099518
CSTF1,0.3363427807863772
TPD52L2,-0.9043839016988603
CTSZ,-0.5504823014505498
TUBB1,-0.4547892088866524
UBOX5,-0.10769153308462873
EEF1A2,-0.043795426179601214
C20orf27,-0.6251534772270585
CSNK2A1,0.36863705486683473
TM9SF4,-0.17973368311145668
CDK5RAP1,0.2998746529435328
SNTA1,-0.17315593842371002
CHMP4B,-1.0494889464080244
LBP,-0.19761092434450891
AHCY,0.2315584321447135
PIGU,-0.10202372307647567
ACOT8,-0.4127582601652333
APMAP,0.1453994982861562
TXNL1,0.5961198404014509
TAF9,0.24759370782469364
IDH3G,0.041548025206817656
PSMD10,0.0938293843339083
PGRMC1,-0.05336560602094791
NXT2,0.048434088573336365
TLR8,-1.0850096069796038
F9,-0.09356818813140848
ABCD1,-0.853150086186388
RP2,-0.9979020596384105
USP11,0.6288676597349236
HTATSF1,0.8858689631627585
TIMP1,-0.5503601029739554
GLA,-0.7345232929024459
SUPT20H,0.23203372235678268
OLFM4,-0.02058880376154709
NTHL1,0.4978978919509955
ZNF263,-0.05678226449000219
MMP2,0.2304085564015338
ORC6,-0.19108041218749428
PHAF1,0.12154359531199435
